"","species","x","y"
"6518","Mephitis mephitis",-124.110366,41.029815
"6519","Mephitis mephitis",-98.074172,41.015903
"6520","Mephitis mephitis",-103.667292,41.606083
"6521","Mephitis mephitis",-80.357545,37.907909
"6522","Mephitis mephitis",-77.06992,38.766342
"6523","Mephitis mephitis",-117.320198,33.826314
"6524","Mephitis mephitis",-81.467247,41.41296
"6525","Mephitis mephitis",-118.475975,34.170017
"6526","Mephitis mephitis",-122.128957,37.746275
"6527","Mephitis mephitis",-81.466383,41.412745
"6528","Mephitis mephitis",-77.227761,38.704276
"6529","Mephitis mephitis",-103.37719,34.158742
"6530","Mephitis mephitis",-90.936061,38.565687
"6531","Mephitis mephitis",-116.520417,32.705097
"6532","Mephitis mephitis",-88.224358,40.105411
"6533","Mephitis mephitis",-94.695143,38.655808
"6534","Mephitis mephitis",-76.501881,42.443961
"6535","Mephitis mephitis",-83.503197,40.671438
"6536","Mephitis mephitis",-72.523888,42.396862
"6537","Mephitis mephitis",-103.817361,42.744924
"6538","Mephitis mephitis",-118.003954,34.139844
"6539","Mephitis mephitis",-124.158683,40.799337
"6540","Mephitis mephitis",-96.352342,30.611692
"6541","Mephitis mephitis",-75.356312,40.517119
"6542","Mephitis mephitis",-121.213867,38.64683
"6543","Mephitis mephitis",-122.06853,37.385734
"6544","Mephitis mephitis",-122.258945,37.873308
"6545","Mephitis mephitis",-124.065637,40.844987
"6546","Mephitis mephitis",-94.409772,35.357467
"6547","Mephitis mephitis",-121.439399,38.267012
"6548","Mephitis mephitis",-94.409765,35.357467
"6549","Mephitis mephitis",-94.409768,35.357465
"6550","Mephitis mephitis",-97.64877,30.411819
"6551","Mephitis mephitis",-94.409764,35.357464
"6552","Mephitis mephitis",-75.896586,41.21036
"6553","Mephitis mephitis",-124.077606,40.891342
"6554","Mephitis mephitis",-81.467282,41.412988
"6555","Mephitis mephitis",-124.076919,40.871175
"6556","Mephitis mephitis",-98.605554,29.572546
"6557","Mephitis mephitis",-94.311744,38.966245
"6558","Mephitis mephitis",-98.286939,29.509358
"6559","Mephitis mephitis",-103.31958,34.339562
"6560","Mephitis mephitis",-96.274269,33.469564
"6561","Mephitis mephitis",-122.246937,37.528143
"6562","Mephitis mephitis",-78.630395,36.260245
"6563","Mephitis mephitis",-81.467244,41.412969
"6564","Mephitis mephitis",-73.194388,44.473008
"6565","Mephitis mephitis",-97.648738,30.411773
"6566","Mephitis mephitis",-78.171394,38.684082
"6567","Mephitis mephitis",-117.228585,33.961069
"6568","Mephitis mephitis",-94.409775,35.357463
"6569","Mephitis mephitis",-98.473563,29.550575
"6570","Mephitis mephitis",-103.237383,34.251583
"6571","Mephitis mephitis",-118.193561,34.091056
"6572","Mephitis mephitis",-94.409769,35.35747
"6573","Mephitis mephitis",-98.621856,29.583609
"6574","Mephitis mephitis",-117.285127,33.900886
"6575","Mephitis mephitis",-111.174974,43.982138
"6576","Mephitis mephitis",-81.467286,41.41294
"6577","Mephitis mephitis",-122.752043,38.456246
"6578","Mephitis mephitis",-98.664873,29.477673
"6579","Mephitis mephitis",-81.467318,41.412943
"6580","Mephitis mephitis",-96.072957,35.745443
"6581","Mephitis mephitis",-81.986814,40.430872
"6582","Mephitis mephitis",-123.012216,44.089202
"6583","Mephitis mephitis",-117.221685,33.970303
"6584","Mephitis mephitis",-77.134299,38.441507
"6585","Mephitis mephitis",-79.888521,40.392839
"6586","Mephitis mephitis",-74.082287,40.661001
"6587","Mephitis mephitis",-93.705613,32.426681
"6588","Mephitis mephitis",-94.409775,35.357472
"6589","Mephitis mephitis",-77.295263,38.609038
"6590","Mephitis mephitis",-124.126525,40.934875
"6591","Mephitis mephitis",-117.279527,33.84841
"6592","Mephitis mephitis",-123.724272,38.960122
"6593","Mephitis mephitis",-94.409745,35.357453
"6594","Mephitis mephitis",-84.282312,37.5859
"6595","Mephitis mephitis",-81.467343,41.413
"6596","Mephitis mephitis",-81.22816,40.355753
"6597","Mephitis mephitis",-94.409763,35.357465
"6598","Mephitis mephitis",-120.720655,35.33948
"6599","Mephitis mephitis",-94.409761,35.357467
"6600","Mephitis mephitis",-94.409757,35.357472
"6601","Mephitis mephitis",-94.409752,35.357467
"6602","Mephitis mephitis",-94.409759,35.357473
"6603","Mephitis mephitis",-112.694589,33.932466
"6604","Mephitis mephitis",-95.868933,29.914828
"6605","Mephitis mephitis",-100.026597,31.84835
"6606","Mephitis mephitis",-123.048217,38.312582
"6607","Mephitis mephitis",-117.369847,33.999944
"6608","Mephitis mephitis",-117.405278,33.990442
"6609","Mephitis mephitis",-119.846562,34.414098
"6610","Mephitis mephitis",-105.645518,35.840577
"6611","Mephitis mephitis",-116.630647,33.266145
"6612","Mephitis mephitis",-124.078894,40.880305
"6613","Mephitis mephitis",-81.467247,41.412983
"6614","Mephitis mephitis",-72.935088,41.311145
"6615","Mephitis mephitis",-90.998172,38.578631
"6616","Mephitis mephitis",-97.654518,30.862905
"6617","Mephitis mephitis",-94.409756,35.357464
"6618","Mephitis mephitis",-76.409396,37.388233
"6619","Mephitis mephitis",-71.257553,41.650047
"6620","Mephitis mephitis",-114.761338,42.454408
"6621","Mephitis mephitis",-77.230492,38.711039
"6622","Mephitis mephitis",-118.002875,33.736658
"6623","Mephitis mephitis",-71.34528,42.277691
"6624","Mephitis mephitis",-122.257985,37.772268
"6625","Mephitis mephitis",-118.063622,33.97033
"6626","Mephitis mephitis",-122.433975,38.140758
"6627","Mephitis mephitis",-83.177472,35.310088
"6628","Mephitis mephitis",-78.93422,39.657045
"6629","Mephitis mephitis",-98.710988,29.505902
"6630","Mephitis mephitis",-94.059437,34.773635
"6631","Mephitis mephitis",-120.946045,39.067211
"6632","Mephitis mephitis",-86.830936,40.393919
"6633","Mephitis mephitis",-122.939712,38.121888
"6634","Mephitis mephitis",-89.176494,37.634573
"6635","Mephitis mephitis",-73.783745,41.232795
"6636","Mephitis mephitis",-91.932489,32.38135
"6637","Mephitis mephitis",-103.244128,34.248246
"6638","Mephitis mephitis",-81.467334,41.413005
"6639","Mephitis mephitis",-97.820912,26.318267
"6640","Mephitis mephitis",-117.210687,33.995679
"6641","Mephitis mephitis",-110.331073,31.920693
"6642","Mephitis mephitis",-95.677538,29.553302
"6643","Mephitis mephitis",-116.857095,32.828725
"6644","Mephitis mephitis",-82.341029,29.657778
"6645","Mephitis mephitis",-86.622638,36.052665
"6646","Mephitis mephitis",-77.156351,37.21694
"6647","Mephitis mephitis",-97.642157,30.847398
"6648","Mephitis mephitis",-78.526306,40.979266
"6649","Mephitis mephitis",-116.526554,32.70156
"6650","Mephitis mephitis",-117.287548,33.939321
"6651","Mephitis mephitis",-97.45122,35.201085
"6652","Mephitis mephitis",-85.135315,34.928314
"6653","Mephitis mephitis",-94.409752,35.357474
"6654","Mephitis mephitis",-99.750281,32.699957
"6655","Mephitis mephitis",-123.211619,38.83541
"6656","Mephitis mephitis",-117.268663,33.970358
"6657","Mephitis mephitis",-72.511978,43.60282
"6658","Mephitis mephitis",-119.084566,34.43684
"6659","Mephitis mephitis",-106.599108,35.140583
"6660","Mephitis mephitis",-118.091841,34.013596
"6661","Mephitis mephitis",-94.409765,35.357462
"6662","Mephitis mephitis",-118.09183,34.013611
"6663","Mephitis mephitis",-118.341805,33.828872
"6664","Mephitis mephitis",-96.587203,33.192305
"6665","Mephitis mephitis",-81.871392,36.163536
"6666","Mephitis mephitis",-94.409778,35.357464
"6667","Mephitis mephitis",-119.366319,47.593878
"6668","Mephitis mephitis",-121.98653,37.403366
"6669","Mephitis mephitis",-94.409755,35.357473
"6670","Mephitis mephitis",-116.398678,48.363814
"6671","Mephitis mephitis",-95.382259,31.813656
"6672","Mephitis mephitis",-122.080894,37.416718
"6673","Mephitis mephitis",-68.669887,44.896376
"6674","Mephitis mephitis",-124.150433,40.878346
"6675","Mephitis mephitis",-117.181595,32.892647
"6676","Mephitis mephitis",-71.258128,42.367508
"6677","Mephitis mephitis",-109.155338,31.904419
"6678","Mephitis mephitis",-72.14864,43.473672
"6679","Mephitis mephitis",-109.155813,31.904459
"6680","Mephitis mephitis",-119.155778,34.163084
"6681","Mephitis mephitis",-82.801955,42.577075
"6682","Mephitis mephitis",-117.177008,32.891587
"6683","Mephitis mephitis",-95.932408,29.306233
"6684","Mephitis mephitis",-109.205968,31.883977
"6685","Mephitis mephitis",-94.409773,35.357476
"6686","Mephitis mephitis",-116.595645,33.140576
"6687","Mephitis mephitis",-110.817249,43.468702
"6688","Mephitis mephitis",-89.619274,30.378023
"6689","Mephitis mephitis",-105.288309,39.946996
"6690","Mephitis mephitis",-72.15746,43.491009
"6691","Mephitis mephitis",-72.043954,43.560015
"6692","Mephitis mephitis",-118.721585,34.083457
"6693","Mephitis mephitis",-89.165002,45.291072
"6694","Mephitis mephitis",-96.404762,30.592042
"6695","Mephitis mephitis",-83.821258,39.936905
"6696","Mephitis mephitis",-95.257344,29.591713
"6697","Mephitis mephitis",-100.907265,29.510897
"6698","Mephitis mephitis",-123.48405,44.47212
"6699","Mephitis mephitis",-99.958128,33.992801
"6700","Mephitis mephitis",-122.094045,37.437857
"6701","Mephitis mephitis",-81.264628,37.843116
"6702","Mephitis mephitis",-122.634567,38.9355
"6703","Mephitis mephitis",-106.753561,32.280997
"6704","Mephitis mephitis",-121.760763,36.620702
"6705","Mephitis mephitis",-119.871619,34.416912
"6706","Mephitis mephitis",-123.360013,41.297465
"6707","Mephitis mephitis",-112.694062,33.932605
"6708","Mephitis mephitis",-85.679582,38.287728
"6709","Mephitis mephitis",-96.065492,35.994913
"6710","Mephitis mephitis",-98.539455,29.600518
"6711","Mephitis mephitis",-118.04515,33.975149
"6712","Mephitis mephitis",-98.625113,29.58568
"6713","Mephitis mephitis",-94.409774,35.357471
"6714","Mephitis mephitis",-116.595663,33.140281
"6715","Mephitis mephitis",-117.770452,34.130978
"6716","Mephitis mephitis",-115.934197,41.57848
"6717","Mephitis mephitis",-98.444987,29.555841
"6718","Mephitis mephitis",-116.602292,33.142422
"6719","Mephitis mephitis",-96.515396,30.687292
"6720","Mephitis mephitis",-105.230903,39.951583
"6721","Mephitis mephitis",-105.291405,39.930637
"6722","Mephitis mephitis",-118.343571,33.828644
"6723","Mephitis mephitis",-106.311503,35.904274
"6724","Mephitis mephitis",-117.220558,33.962634
"6725","Mephitis mephitis",-93.471603,35.426675
"6726","Mephitis mephitis",-117.24685,32.870287
"6727","Mephitis mephitis",-112.694078,33.932597
"6728","Mephitis mephitis",-117.914772,33.875255
"6729","Mephitis mephitis",-94.409751,35.357476
"6730","Mephitis mephitis",-84.463428,42.708117
"6731","Mephitis mephitis",-116.763035,33.096122
"6732","Mephitis mephitis",-100.361366,33.919265
"6733","Mephitis mephitis",-94.409748,35.357468
"6734","Mephitis mephitis",-72.522903,42.391195
"6735","Mephitis mephitis",-103.884789,30.565189
"6736","Mephitis mephitis",-94.409767,35.357466
"6737","Mephitis mephitis",-72.52015,42.378363
"6738","Mephitis mephitis",-78.035897,40.488387
"6739","Mephitis mephitis",-117.256863,33.95116
"6740","Mephitis mephitis",-97.585782,29.641065
"6741","Mephitis mephitis",-112.694367,33.932483
"6742","Mephitis mephitis",-118.479649,34.17166
"6743","Mephitis mephitis",-97.451203,35.201107
"6744","Mephitis mephitis",-87.070238,39.881487
"6745","Mephitis mephitis",-124.083538,40.875576
"6746","Mephitis mephitis",-98.641837,29.478513
"6747","Mephitis mephitis",-98.699718,29.719075
"6748","Mephitis mephitis",-124.163457,41.104698
"6749","Mephitis mephitis",-81.468792,41.250478
"6750","Mephitis mephitis",-112.694062,33.932572
"6751","Mephitis mephitis",-100.348321,39.546299
"6752","Mephitis mephitis",-98.617775,29.585558
"6753","Mephitis mephitis",-122.93425,38.078337
"6754","Mephitis mephitis",-72.064503,43.596052
"6755","Mephitis mephitis",-94.409759,35.357472
"6756","Mephitis mephitis",-124.077769,40.879291
"6757","Mephitis mephitis",-75.306983,44.414074
"6758","Mephitis mephitis",-122.117889,37.812397
"6759","Mephitis mephitis",-97.256457,32.767787
"6760","Mephitis mephitis",-72.696533,42.674253
"6761","Mephitis mephitis",-88.221065,41.235097
"6762","Mephitis mephitis",-117.100323,32.647896
"6763","Mephitis mephitis",-98.069403,30.64868
"6764","Mephitis mephitis",-98.609208,29.597686
"6765","Mephitis mephitis",-96.598611,33.646859
"6766","Mephitis mephitis",-117.275688,39.41362
"6767","Mephitis mephitis",-87.670157,42.058474
"6768","Mephitis mephitis",-111.751985,34.877829
"6769","Mephitis mephitis",-72.748532,44.363637
"6770","Mephitis mephitis",-83.21913,42.684697
"6771","Mephitis mephitis",-89.560935,43.0009
"6772","Mephitis mephitis",-116.710385,33.141597
"6773","Mephitis mephitis",-82.861279,30.006203
"6774","Mephitis mephitis",-118.192415,34.142418
"6775","Mephitis mephitis",-121.511772,38.592513
"6776","Mephitis mephitis",-82.606108,35.70978
"6777","Mephitis mephitis",-106.73103,35.177974
"6778","Mephitis mephitis",-94.409771,35.357464
"6779","Mephitis mephitis",-116.603377,33.018439
"6780","Mephitis mephitis",-94.409756,35.357477
"6781","Mephitis mephitis",-94.409767,35.357473
"6782","Mephitis mephitis",-122.063211,37.408831
"6783","Mephitis mephitis",-89.263145,33.476283
"6784","Mephitis mephitis",-121.085943,40.752829
"6785","Mephitis mephitis",-116.3872,33.714188
"6786","Mephitis mephitis",-72.748607,44.363576
"6787","Mephitis mephitis",-94.409776,35.357476
"6788","Mephitis mephitis",-116.668152,33.142636
"6789","Mephitis mephitis",-88.792434,33.449458
"6790","Mephitis mephitis",-124.284928,40.321533
"6791","Mephitis mephitis",-116.686815,32.809277
"6792","Mephitis mephitis",-116.643852,33.140783
"6793","Mephitis mephitis",-86.252204,35.931201
"6794","Mephitis mephitis",-97.72029,30.926444
"6795","Mephitis mephitis",-97.785786,30.936388
"6796","Mephitis mephitis",-103.884522,30.565275
"6797","Mephitis mephitis",-76.474409,42.449838
"6798","Mephitis mephitis",-94.40977,35.357472
"6799","Mephitis mephitis",-117.282382,33.953718
"6800","Mephitis mephitis",-94.40976,35.357472
"6801","Mephitis mephitis",-96.59803,33.650242
"6802","Mephitis mephitis",-74.044542,40.727988
"6803","Mephitis mephitis",-119.233374,46.285685
"6804","Mephitis mephitis",-116.628553,33.136781
"6805","Mephitis mephitis",-98.837632,29.537543
"6806","Mephitis mephitis",-84.567149,39.348367
"6807","Mephitis mephitis",-118.414817,34.16597
"6808","Mephitis mephitis",-88.081947,39.302803
"6809","Mephitis mephitis",-116.635942,33.020518
"6810","Mephitis mephitis",-121.770519,36.6551
"6811","Mephitis mephitis",-94.409773,35.357468
"6812","Mephitis mephitis",-116.765382,33.156196
"6813","Mephitis mephitis",-71.253508,42.365812
"6814","Mephitis mephitis",-116.694121,33.080096
"6815","Mephitis mephitis",-116.619574,33.167223
"6816","Mephitis mephitis",-94.409761,35.357468
"6817","Mephitis mephitis",-116.703834,33.152128
"6818","Mephitis mephitis",-116.608931,33.078907
"6819","Mephitis mephitis",-116.646726,33.114975
"6820","Mephitis mephitis",-116.600711,33.125365
"6821","Mephitis mephitis",-116.715638,33.131716
"6822","Mephitis mephitis",-116.757662,33.142651
"6823","Mephitis mephitis",-116.706726,33.074465
"6824","Mephitis mephitis",-116.668618,33.140996
"6825","Mephitis mephitis",-116.689212,33.178049
"6826","Mephitis mephitis",-95.685318,29.746828
"6827","Mephitis mephitis",-116.761104,33.138926
"6828","Mephitis mephitis",-96.856498,33.0514
"6829","Mephitis mephitis",-116.76125,33.084953
"6830","Mephitis mephitis",-116.728305,33.160416
"6831","Mephitis mephitis",-116.733869,33.15036
"6832","Mephitis mephitis",-116.696029,32.8338
"6833","Mephitis mephitis",-117.248375,32.712178
"6834","Mephitis mephitis",-116.658156,33.027204
"6835","Mephitis mephitis",-116.621082,33.02876
"6836","Mephitis mephitis",-116.628939,33.07584
"6837","Mephitis mephitis",-95.685486,29.764557
"6838","Mephitis mephitis",-78.498718,36.023815
"6839","Mephitis mephitis",-97.363876,32.740622
"6840","Mephitis mephitis",-98.624825,31.270587
"6841","Mephitis mephitis",-75.963672,38.748692
"6842","Mephitis mephitis",-95.708832,29.754377
"6843","Mephitis mephitis",-124.077186,40.863195
"6844","Mephitis mephitis",-95.68528,29.758442
"6845","Mephitis mephitis",-95.721512,29.744774
"6846","Mephitis mephitis",-117.318039,33.854647
"6847","Mephitis mephitis",-96.785007,33.723774
"6848","Mephitis mephitis",-119.204694,34.144277
"6849","Mephitis mephitis",-84.475403,42.759048
"6850","Mephitis mephitis",-86.120135,34.662886
"6851","Mephitis mephitis",-94.409778,35.357463
"6852","Mephitis mephitis",-95.929376,33.740575
"6853","Mephitis mephitis",-91.804112,37.325021
"6854","Mephitis mephitis",-87.725586,34.853222
"6855","Mephitis mephitis",-103.61185,41.670396
"6856","Mephitis mephitis",-96.787931,33.740096
"6857","Mephitis mephitis",-98.625625,29.584381
"6858","Mephitis mephitis",-96.684019,32.913916
"6859","Mephitis mephitis",-94.409777,35.357468
"6860","Mephitis mephitis",-118.392147,37.372458
"6861","Mephitis mephitis",-73.995387,40.6489
"6862","Mephitis mephitis",-118.156068,33.788062
"6863","Mephitis mephitis",-98.622213,29.58243
"6864","Mephitis mephitis",-91.07215,46.533628
"6865","Mephitis mephitis",-96.598577,33.650877
"6866","Mephitis mephitis",-118.377945,33.848278
"6867","Mephitis mephitis",-98.623356,29.58186
"6868","Mephitis mephitis",-74.748862,40.422879
"6869","Mephitis mephitis",-111.951455,33.893196
"6870","Mephitis mephitis",-75.318535,44.543902
"6871","Mephitis mephitis",-96.799468,33.075122
"6872","Mephitis mephitis",-83.155783,41.105775
"6873","Mephitis mephitis",-75.294003,44.508146
"6874","Mephitis mephitis",-73.991608,40.659553
"6875","Mephitis mephitis",-120.906306,38.324934
"6876","Mephitis mephitis",-118.791507,34.008982
"6877","Mephitis mephitis",-75.391022,44.595224
"6878","Mephitis mephitis",-81.520907,41.467218
"6879","Mephitis mephitis",-94.409767,35.357471
"6880","Mephitis mephitis",-83.456268,35.20685
"6881","Mephitis mephitis",-118.630266,34.058883
"6882","Mephitis mephitis",-73.909683,40.882108
"6883","Mephitis mephitis",-121.057472,39.111331
"6884","Mephitis mephitis",-94.409761,35.357474
"6885","Mephitis mephitis",-117.114869,32.810408
"6886","Mephitis mephitis",-97.457712,37.665255
"6887","Mephitis mephitis",-122.710962,38.485305
"6888","Mephitis mephitis",-97.64323,37.559742
"6889","Mephitis mephitis",-70.19357,41.727578
"6890","Mephitis mephitis",-79.81752,39.52435
"6891","Mephitis mephitis",-116.748822,33.067091
"6892","Mephitis mephitis",-116.62199,33.04907
"6893","Mephitis mephitis",-116.637528,33.091704
